"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Grant","Legislative District 12 State Senator","Brad Hawkins","(Prefers Republican Party)","1942","97.1","Legislative"
"Grant","Legislative District 12 State Senator","WRITE-IN"," ","58","2.9","Legislative"
"Grant","Legislative District 12 State Representative Pos. 1","Adrianne Moore","(Prefers Democratic Party)","653","27.437","Legislative"
"Grant","Legislative District 12 State Representative Pos. 1","Keith Goehner","(Prefers Republican Party)","1726","72.521","Legislative"
"Grant","Legislative District 12 State Representative Pos. 1","WRITE-IN"," ","1","0.042","Legislative"
"Grant","Legislative District 12 State Representative Pos. 2","Mike Steele","(Prefers Republican Party)","1919","97.1646","Legislative"
"Grant","Legislative District 12 State Representative Pos. 2","WRITE-IN"," ","56","2.8354","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 1","Eduardo Castaneda-D&#237;az","(Prefers Democratic Party)","3659","18.4621","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 1","John 'the man' Malan","(Prefers Classical Democrat Party)","586","2.9568","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 1","Tom Dent","(Prefers Republican Party)","15540","78.4096","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 1","WRITE-IN"," ","34","0.1716","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 2","Alex Ybarra","(Prefers Republican Party)","16526","97.4525","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 2","WRITE-IN"," ","432","2.5475","Legislative"
"Grant","Commissioner Dist #1 County Commissioner #1","Danny Stone","(Prefers Republican Party)","3506","43.8744","Commissioner"
"Grant","Commissioner Dist #1 County Commissioner #1","Mark S Wanke","(Prefers Republican Party)","1663","20.8109","Commissioner"
"Grant","Commissioner Dist #1 County Commissioner #1","Earl Romig","(Prefers Republican Party)","2688","33.6378","Commissioner"
"Grant","Commissioner Dist #1 County Commissioner #1","WRITE-IN"," ","134","1.6769","Commissioner"
"Grant","Commissioner Dist #2 County Commissioner #2","Rob Jones","(Prefers Republican Party)","3378","50.6067","Commissioner"
"Grant","Commissioner Dist #2 County Commissioner #2","Tom Taylor","(Prefers Republican Party)","3158","47.3109","Commissioner"
"Grant","Commissioner Dist #2 County Commissioner #2","WRITE-IN"," ","139","2.0824","Commissioner"
"Grant","Wheeler 1 054 Precinct Committee Officer - Republican","Susan Freeman"," ","68","39.7661","PCO"
"Grant","Wheeler 1 054 Precinct Committee Officer - Republican","Dayna Dent"," ","103","60.2339","PCO"
"Grant","O Sullivan Dam 2 069 Precinct Committee Officer - Republican","Rae Anne Journey"," ","213","46.1039","PCO"
"Grant","O Sullivan Dam 2 069 Precinct Committee Officer - Republican","Pete Knittle"," ","249","53.8961","PCO"
"Grant","Wheeler 2 070 Precinct Committee Officer - Republican","Wesley Hayes"," ","244","49.7959","PCO"
"Grant","Wheeler 2 070 Precinct Committee Officer - Republican","Lucinda West"," ","246","50.2041","PCO"
"Grays Harbor","Congressional District 6 U.S. Representative","Elizabeth Kreiselmaier","(Prefers Republican Party)","6496","28.505","Congressional"
"Grays Harbor","Congressional District 6 U.S. Representative","Chris Welton","(Prefers Republican Party)","2613","11.4661","Congressional"
"Grays Harbor","Congressional District 6 U.S. Representative","Rebecca Parson","(Prefers Democratic Party)","2628","11.5319","Congressional"
"Grays Harbor","Congressional District 6 U.S. Representative","Stephan Brodhead","(Prefers Republican Party)","1474","6.468","Congressional"
"Grays Harbor","Congressional District 6 U.S. Representative","Johny Alberg","(Prefers Republican Party)","766","3.3613","Congressional"
"Grays Harbor","Congressional District 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","8782","38.5361","Congressional"
"Grays Harbor","Congressional District 6 U.S. Representative","WRITE-IN"," ","30","0.1316","Congressional"
"Grays Harbor","Washington State Governor","Alex Tsimerman","(Prefers StandupAmerica Party)","22","0.0893","State Executive"
"Grays Harbor","Washington State Governor","Phil Fortunato","(Prefers Republican Party)","396","1.6083","State Executive"
"Grays Harbor","Washington State Governor","Ryan Ryals","(Prefers Unaffiliated Party)","37","0.1503","State Executive"
"Grays Harbor","Washington State Governor","Leon Aaron Lawson","(Prefers Trump Republican Party)","308","1.2509","State Executive"
"Grays Harbor","Washington State Governor","Henry Clay Dennison","(Prefers Socialist Workers Party)","39","0.1584","State Executive"
"Grays Harbor","Washington State Governor","Tim Eyman","(Prefers Republican Party)","1480","6.0106","State Executive"
"Grays Harbor","Washington State Governor","Liz Hallock","(Prefers Green Party)","137","0.5564","State Executive"
"Grays Harbor","Washington State Governor","Goodspaceguy","(Prefers Trump Republican Party)","78","0.3168","State Executive"
"Grays Harbor","Washington State Governor","Omari Tahir Garrett","(Prefers Democrat Party)","84","0.3411","State Executive"
"Grays Harbor","Washington State Governor","Don L. Rivers","(Prefers Democratic Party)","236","0.9585","State Executive"
"Grays Harbor","Washington State Governor","Martin L. 'Iceman' Wheeler","(Prefers Republican Party)","40","0.1624","State Executive"
"Grays Harbor","Washington State Governor","Raul Garcia","(Prefers Republican Party)","496","2.0144","State Executive"
"Grays Harbor","Washington State Governor","Tylor Grow","(Prefers Republican Party)","19","0.0772","State Executive"
"Grays Harbor","Washington State Governor","Winston Wilkes","(Prefers Propertarianist Party)","5","0.0203","State Executive"
"Grays Harbor","Washington State Governor","Brian R. Weed","(States No Party Preference)","35","0.1421","State Executive"
"Grays Harbor","Washington State Governor","Thor Amundson","(Prefers Independent Party)","43","0.1746","State Executive"
"Grays Harbor","Washington State Governor","Gene Hart","(Prefers Democratic Party)","176","0.7148","State Executive"
"Grays Harbor","Washington State Governor","William (Bill) Miller","(Prefers American Patriot Party)","28","0.1137","State Executive"
"Grays Harbor","Washington State Governor","Matthew Murray","(Prefers Republican Party)","40","0.1624","State Executive"
"Grays Harbor","Washington State Governor","Dylan B. Nails","(Prefers Independent Party)","18","0.0731","State Executive"
"Grays Harbor","Washington State Governor","Cameron M. Vessey","(States No Party Preference)","41","0.1665","State Executive"
"Grays Harbor","Washington State Governor","David W. Blomstrom","(Prefers Fifth Republic Party)","6","0.0244","State Executive"
"Grays Harbor","Washington State Governor","Anton Sakharov","(Prefers Trump Republican Party)","103","0.4183","State Executive"
"Grays Harbor","Washington State Governor","Craig Campbell","(States No Party Preference)","32","0.13","State Executive"
"Grays Harbor","Washington State Governor","Nate Herzog","(Prefers Pre2016 Republican Party)","54","0.2193","State Executive"
"Grays Harbor","Washington State Governor","Cregan M. Newhouse","(States No Party Preference)","21","0.0853","State Executive"
"Grays Harbor","Washington State Governor","Ian Gonzales","(Prefers Republican Party)","22","0.0893","State Executive"
"Grays Harbor","Washington State Governor","Cairo D'Almeida","(Prefers Democratic Party)","100","0.4061","State Executive"
"Grays Harbor","Washington State Governor","Elaina J. Gonzalez","(Prefers Independent Party)","90","0.3655","State Executive"
"Grays Harbor","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","9285","37.7086","State Executive"
"Grays Harbor","Washington State Governor","Joshua Freed","(Prefers Republican Party)","760","3.0865","State Executive"
"Grays Harbor","Washington State Governor","David Voltz","(Prefers Cascadia Labour Party)","11","0.0447","State Executive"
"Grays Harbor","Washington State Governor","Joshua Wolf","(Prefers New-Liberty Party)","25","0.1015","State Executive"
"Grays Harbor","Washington State Governor","Loren Culp","(Prefers Republican Party)","10240","41.5871","State Executive"
"Grays Harbor","Washington State Governor","Richard L. Carpenter","(Prefers Republican Party)","60","0.2437","State Executive"
"Grays Harbor","Washington State Governor","Bill Hirt","(Prefers Republican Party)","34","0.1381","State Executive"
"Grays Harbor","Washington State Governor","WRITE-IN"," ","22","0.0893","State Executive"
"Grays Harbor","Washington State Lt. Governor","Joseph Brumbles","(Prefers Republican Party)","2830","12.0775","State Executive"
"Grays Harbor","Washington State Lt. Governor","Jared Frerichs","(Prefers Libertarian Party)","247","1.0541","State Executive"
"Grays Harbor","Washington State Lt. Governor","Ann Davison Sattler","(Prefers Republican Party)","2041","8.7103","State Executive"
"Grays Harbor","Washington State Lt. Governor","James R. Rafferty","(Prefers Democratic Party)","596","2.5435","State Executive"
"Grays Harbor","Washington State Lt. Governor","Marko Liias","(Prefers Democratic Party)","1248","5.326","State Executive"
"Grays Harbor","Washington State Lt. Governor","Matt Seymour","(Prefers Libertarian Party)","297","1.2675","State Executive"
"Grays Harbor","Washington State Lt. Governor","Michelle Jasmer","(Prefers Democratic Party)","1624","6.9307","State Executive"
"Grays Harbor","Washington State Lt. Governor","Bill Penor","(Prefers Republican Party)","700","2.9874","State Executive"
"Grays Harbor","Washington State Lt. Governor","Richard (Dick) Muri","(Prefers Republican Party)","2070","8.8341","State Executive"
"Grays Harbor","Washington State Lt. Governor","Denny Heck","(Prefers Democratic Party)","7117","30.373","State Executive"
"Grays Harbor","Washington State Lt. Governor","Marty McClendon","(Prefers Republican Party)","4615","19.6953","State Executive"
"Grays Harbor","Washington State Lt. Governor","WRITE-IN"," ","47","0.2006","State Executive"
"Grays Harbor","Washington State Secretary of State","Ed Minger","(Prefers Independent Party)","1108","4.6271","State Executive"
"Grays Harbor","Washington State Secretary of State","Gentry Lange","(Prefers Progressive Party)","485","2.0254","State Executive"
"Grays Harbor","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","14445","60.3232","State Executive"
"Grays Harbor","Washington State Secretary of State","Gael Tarleton","(Prefers Democratic Party)","7888","32.9408","State Executive"
"Grays Harbor","Washington State Secretary of State","WRITE-IN"," ","20","0.0835","State Executive"
"Grays Harbor","Washington State State Treasurer","Duane A. Davidson","(Prefers Republican Party)","13236","56.7265","State Executive"
"Grays Harbor","Washington State State Treasurer","Mike Pellicciotti","(Prefers Democratic Party)","10074","43.1749","State Executive"
"Grays Harbor","Washington State State Treasurer","WRITE-IN"," ","23","0.0986","State Executive"
"Grays Harbor","Washington State State Auditor","Joshua Casey","(Prefers Democratic Party)","2772","11.8073","State Executive"
"Grays Harbor","Washington State State Auditor","Chris Leyba","(Prefers Republican Party)","12419","52.8986","State Executive"
"Grays Harbor","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","8263","35.1961","State Executive"
"Grays Harbor","Washington State State Auditor","WRITE-IN"," ","23","0.098","State Executive"
"Grays Harbor","Washington State Attorney General","Matt Larkin","(Prefers Republican Party)","7217","30.1992","State Executive"
"Grays Harbor","Washington State Attorney General","Mike Vaska","(Prefers GOP Party)","1685","7.0508","State Executive"
"Grays Harbor","Washington State Attorney General","Brett Rogers","(Prefers Republican Party)","4263","17.8383","State Executive"
"Grays Harbor","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","10713","44.828","State Executive"
"Grays Harbor","Washington State Attorney General","WRITE-IN"," ","20","0.0837","State Executive"
"Grays Harbor","Washington State Commissioner of Public Lands","Cameron Whitney","(Prefers Republican Party)","3520","15.2997","State Executive"
"Grays Harbor","Washington State Commissioner of Public Lands","Steve Sharon","(Prefers Republican Party)","3103","13.4872","State Executive"
"Grays Harbor","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","8218","35.7196","State Executive"
"Grays Harbor","Washington State Commissioner of Public Lands","Kelsey Reyes","(Prefers Libertarian Party)","816","3.5467","State Executive"
"Grays Harbor","Washington State Commissioner of Public Lands","Maryam Abasbarzy","(Prefers Republican Party)","415","1.8038","State Executive"
