"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Okanogan","FIRE DISTRICT 07 Commissioner Pos. 1","Walter Mefford","","163","100","Fire"
"Okanogan","FIRE DISTRICT 07 Commissioner Pos. 3","David Allen Stansbury","","169","100","Fire"
"Okanogan","FIRE DISTRICT 08 Commissioner Pos. 3","Bradley M. Derting","","52","100","Fire"
"Okanogan","FIRE DISTRICT 11 Commissioner Pos. 1","Steve A. Leslie","","130","100","Fire"
"Okanogan","FIRE DISTRICT 11 Commissioner Pos. 2","Bill Myers","","129","100","Fire"
"Okanogan","FIRE DISTRICT 11 Commissioner Pos. 3","Ken Davidson","","130","100","Fire"
"Okanogan","FIRE DISTRICT 12 Commissioner Pos. 2","Tom Stevens","","51","100","Fire"
"Okanogan","FERRY-OKANOGAN FIRE DISTRICT 14 FIRE COMMISSIONER #3","Bob Lattin","","8","100","Fire"
"Okanogan","DOUGLAS-OKANOGAN FIRE DISTRICT 15 Commissioner Pos. 1","Ivan (Ike) Vallance","","320","100","Fire"
"Okanogan","DOUGLAS-OKANOGAN FIRE DISTRICT 15 Commissioner Pos. 5","F. Eric Zahn","","348","100","Fire"
"Okanogan","FIRE DISTRICT 16 Commissioner Pos. 3","Denise Nikulla-Binnie","","150","100","Fire"
"Okanogan","LAKE OSOYOOS WATER DISTRICT Commissioner Pos. 2","Lee Chapman","","135","100","Water"
"Pacific","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Repealed","","4251","73.9047","State Executive"
"Pacific","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Maintained","","1501","26.0953","State Executive"
"Pacific","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Repealed","","4467","77.6464","State Executive"
"Pacific","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Maintained","","1286","22.3536","State Executive"
"Pacific","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Repealed","","4239","73.4026","State Executive"
"Pacific","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Maintained","","1536","26.5974","State Executive"
"Pacific","Pacific County ONE-QUARTER OF ONE PERCENT REAL ESTATE EXCISE TAX FOR FINANCING OF CAPITAL PROJECTS REET Tax","Approved","","1573","37.3457","County"
"Pacific","Pacific County ONE-QUARTER OF ONE PERCENT REAL ESTATE EXCISE TAX FOR FINANCING OF CAPITAL PROJECTS REET Tax","Rejected","","2639","62.6543","County"
"Pacific","Port Of Chinook Commissioner District 2","Gary Kobes","","125","100","Port"
"Pacific","Port Of Chinook Commissioner District 3","Jerry Cox","","130","100","Port"
"Pacific","Port Of Ilwaco Commissioner District 2","Dave Nichols","","874","100","Port"
"Pacific","Port Of Peninsula Commissioner District 2","Mary DeLong","","946","51.7789","Port"
"Pacific","Port Of Peninsula Commissioner District 2","Dennis A Long","","881","48.2211","Port"
"Pacific","Port Of Willapa Harbor Commissioner District 2","Nick Jambor","","1711","100","Port"
"Pacific","City of Ilwaco Mayor","Sam Lund","","123","48.8095","City/Town"
"Pacific","City of Ilwaco Mayor","Gary Forner","","129","51.1905","City/Town"
"Pacific","City of Ilwaco City Council Member 1","Jared Oakes","","200","100","City/Town"
"Pacific","City of Ilwaco City Council Member 2","Missy Bageant","","188","100","City/Town"
"Pacific","City of Ilwaco City Council Member 3","Fred Marshall","","166","100","City/Town"
"Pacific","City of Ilwaco City Council Member 4","Matthew Lessnau","","205","100","City/Town"
"Pacific","City of Long Beach City Council Member 2","Tina McGuire","","337","100","City/Town"
"Pacific","City of Long Beach City Council Member 4","Kevin (Isa) Cline","","209","58.8732","City/Town"
"Pacific","City of Long Beach City Council Member 4","John Nechvatal","","146","41.1268","City/Town"
"Pacific","City of Long Beach City Council Member 5","Holli Kemmer","","291","72.0297","City/Town"
"Pacific","City of Long Beach City Council Member 5","Mark Perez","","113","27.9703","City/Town"
"Pacific","City of Long Beach CITY OF LONG BEACH TRANSPORTATION BENEFIT DISTRICT LONG BEACH, WASHINGTON SALES AND USE TAX FOR TRANSPORTATION IMPROVEMENTS","Yes","","248","57.2748","City/Town"
"Pacific","City of Long Beach CITY OF LONG BEACH TRANSPORTATION BENEFIT DISTRICT LONG BEACH, WASHINGTON SALES AND USE TAX FOR TRANSPORTATION IMPROVEMENTS","No","","185","42.7252","City/Town"
"Pacific","City Of Raymond Mayor","Steve Jones","","280","47.8632","City/Town"
"Pacific","City Of Raymond Mayor","Douglas (Tony) Nordin","","305","52.1368","City/Town"
"Pacific","City Of Raymond City Council Member 1","Ryan Porter","","426","100","City/Town"
"Pacific","City Of Raymond City Council Member 2","Kaley Hanson","","365","67.3432","City/Town"
"Pacific","City Of Raymond City Council Member 2","Lareina Garcia","","177","32.6568","City/Town"
"Pacific","City Of Raymond City Council Member 3","Colby Rogers","","421","100","City/Town"
"Pacific","City Of Raymond City Council Member 4","Chris Halpin","","455","100","City/Town"
"Pacific","City Of Raymond City Council Member 5","Dee Roberts","","396","100","City/Town"
"Pacific","City Of South Bend Mayor","Julie Rose Struck","","344","100","City/Town"
"Pacific","City Of South Bend City Council Member 1","Wyatt R. Kuiken","","198","49.8741","City/Town"
"Pacific","City Of South Bend City Council Member 1","Daryle Buchanan","","199","50.1259","City/Town"
"Pacific","City Of South Bend City Council Member 3","Joshua Martin","","143","37.4346","City/Town"
"Pacific","City Of South Bend City Council Member 3","Patricia (Pat) Neve","","239","62.5654","City/Town"
"Pacific","City Of South Bend City Council Member 4","Aaragon Markwell","","186","46.5","City/Town"
"Pacific","City Of South Bend City Council Member 4","Janice Hall Davis","","214","53.5","City/Town"
"Pacific","City Of South Bend City Council Member 5","Thomas L. Giacoma","","107","27.6486","City/Town"
"Pacific","City Of South Bend City Council Member 5","Dale Little","","280","72.3514","City/Town"
"Pacific","Ocean Beach School District #101 Director District 3","Tiffany Turner","","2220","100","School"
"Pacific","Ocean Beach School District #101 Director District 4","Michelle Binion","","2173","100","School"
"Pacific","Raymond School District #116 Director District 1","Jim Totten","","472","61.4583","School"
"Pacific","Raymond School District #116 Director District 1","Jim Olsen","","296","38.5417","School"
"Pacific","Raymond School District #116 Director District 3","Angelia Enlow","","562","100","School"
"Pacific","Raymond School District #116 Director Position 5","Pebbles Williams","","593","100","School"
"Pacific","South Bend School District #118 Director District 3","Charles (Chuck) Spoor","","510","100","School"
"Pacific","South Bend School District #118 Director Position 1","Andrew B. Seaman","","493","100","School"
"Pacific","Naselle Grays River School District #155 Director District 2","Amy Hunt","","294","100","School"
"Pacific","Naselle Grays River School District #155 Director District 4","Tim Haataia","","143","40.9742","School"
"Pacific","Naselle Grays River School District #155 Director District 4","Amy Chadwick","","206","59.0258","School"
"Pacific","Naselle Grays River School District #155 Director District 5","Lonnie Eaton","","313","100","School"
"Pacific","Willapa Valley School District #160 Director District 1","Tom Walker","","463","100","School"
"Pacific","Willapa Valley School District #160 Director District 4","Josh Christen ","","451","100","School"
"Pacific","Willapa Valley School District #160 Director District 5","Tom Gray","","410","100","School"
"Pacific","School District #172 School 172 Director District  2","Scott Jones","","148","100","School"
"Pacific","School District #172 School 172 Position 4","Hillary Bearden","","151","100","School"
"Pacific","North River School District #200 Director Position 1","Robert Sholes","","19","100","School"
"Pacific","North River School District #200 Director Position 2","Brian Carbaugh","","12","48","School"
"Pacific","North River School District #200 Director Position 2","Carolyn Lande","","13","52","School"
"Pacific","North River School District #200 Director Position 5","Bethany Mizushima","","17","100","School"
"Pacific","School District #301 Director Dist 1","Jessi R. Cox","","4","100","School"
"Pacific","School District #301 Director Dist 2","Colin (Wolverine) Newell","","4","100","School"
"Pacific","School District #301 Director Dist 3","Trevor Kaech","","0","0","School"
"Pacific","School District #301 Director Dist 3","Ed Petersen","","4","100","School"
"Pacific","Emergency Med. Service 1 NORTH PACIFIC COUNTY EMS DISTRICT NO. 1  AMBULANCE AND EMERGENCY MEDICAL SERVICE FUNDING","Approved","","1777","71.2796","EMS"
"Pacific","Emergency Med. Service 1 NORTH PACIFIC COUNTY EMS DISTRICT NO. 1  AMBULANCE AND EMERGENCY MEDICAL SERVICE FUNDING","Rejected","","716","28.7204","EMS"
"Pacific","Peninsula Fire District #1 Commissioner Position 3","Thomas L. Downer","","1631","100","Fire"
"Pacific","Willapa Valley Fire District #3 Commissioner Position 2","Bob Jones","","621","100","Fire"
"Pacific","Naselle Fire District #4 Commissioner Position 3","Bryan Penttila","","299","100","Fire"
"Pacific","North Cove Fire District #5 Commissioner Position 2","Donald Hatton","","164","100","Fire"
"Pacific","North Cove Fire District #5 Commissioner Position 3","Frank Porembski","","154","100","Fire"
"Pacific","Bay Center Fire District #6 Commissioner Position 1","Victoria Killingbeck","","105","100","Fire"
"Pacific","Nemah Fire District #7 Commissioner Position 3","Kelli Erickson","","31","100","Fire"
"Pacific","South Bend Fire District #8 Commissioner Position 3","Roger Williams","","65","100","Fire"
"Pacific","Fire District #15 Fire 15 Position 1","Jeffrey Schreck","","21","100","Fire"
"Pacific","Willapa Harbor Hospital District 2 Commissioner District 1","Kathy Spoor","","1755","100","Public Hospital"
"Pacific","Willapa Harbor Hospital District 2 Commissioner District 2","Jason D. McVey","","985","45.4965","Public Hospital"
"Pacific","Willapa Harbor Hospital District 2 Commissioner District 2","Jeff Nevitt","","1180","54.5035","Public Hospital"
"Pacific","Willapa Harbor Hospital District 2 Commissioner Position 1","Tim Russ","","1704","100","Public Hospital"
"Pacific","Ocean Beach Hospital District 3 Commissioner District 1","Nancy Gorshe","","2525","100","Public Hospital"
"Pacific","Ocean Beach Hospital District 3 Commissioner District 2","Sandra Stonebreaker","","2483","100","Public Hospital"
"Pacific","Park District Parks Position 1","Jim White","","146","100","Park and Recreation"
"Pacific","Park District Parks Position 2","Mike Reichenberger","","148","100","Park and Recreation"
"Pacific","Park District Parks Position 3","Julie Smith","","141","100","Park and Recreation"
"Pacific","Park District Parks Position 4","Kevin Goodrich","","153","100","Park and Recreation"
"Pacific","Park District Parks Position 5","Tanya Lana","","148","100","Park and Recreation"
"Pacific","Chinook Water District Commissioner Position 2","Jacob Moore","","118","100","Water"
"Pacific","Chinook Water District Commissioner Position 3","Kenny Osborne","","116","100","Water"
"Pacific","North Beach Water District Commissioner Position 2","Gwen Brake","","678","100","Water"
"Pacific","Willapa Water District Commissioner Position 3","Jerry Jones","","319","100","Water"
"Pacific","Seaview Sewer District Commissioner Position 2","Bruce Peterson","","124","100","Sewer"
"Pend Oreille","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Repealed","","2805","76.2021","State Executive"
"Pend Oreille","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Maintained","","876","23.7979","State Executive"
"Pend Oreille","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Repealed","","3084","83.6679","State Executive"
"Pend Oreille","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Maintained","","602","16.3321","State Executive"
"Pend Oreille","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Repealed","","2884","77.7778","State Executive"
"Pend Oreille","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Maintained","","824","22.2222","State Executive"
"Pend Oreille","Legislative District 7 State Senator","Shelly Short","(Prefers Republican Party)","2410","63.7566","Legislative"
"Pend Oreille","Legislative District 7 State Senator","Karen Hardy","(Prefers Democratic Party)","1370","36.2434","Legislative"
"Pend Oreille","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","2346","62.8617","Legislative"
"Pend Oreille","Legislative District 7 State Representative Pos. 1","Susan Swanson","(Prefers Democratic Party)","1386","37.1383","Legislative"
"Pend Oreille","City of Cusick CITY COUNCIL MEMBER #1","DUANE SCHOFIELD","","19","57.5758","City/Town"
"Pend Oreille","City of Cusick CITY COUNCIL MEMBER #1","Write-In: BARBARA S. MURRAY","","14","42.4242","City/Town"
"Pend Oreille","City of Cusick CITY COUNCIL MEMBER #2","ROGER R. BROWN","","40","100","City/Town"
"Pend Oreille","City of Cusick CITY COUNCIL MEMBER #5","LINDA MONFORT","","35","100","City/Town"
"Pend Oreille","City of Cusick MAYOR","Chris Evers","","18","42.8571","City/Town"
"Pend Oreille","City of Cusick MAYOR","KEN MURRAY","","24","57.1429","City/Town"
"Pend Oreille","City of Ione CITY COUNCIL MEMBER #1","JOHN REDINGER","","81","100","City/Town"
"Pend Oreille","City of Ione CITY COUNCIL MEMBER #2","KEN TIMMRECK","","66","100","City/Town"
"Pend Oreille","City of Ione CITY COUNCIL MEMBER #5","JESSICA PEARSON","","75","100","City/Town"
"Pend Oreille","City of Ione MAYOR","CHARLES SPEARS","","76","100","City/Town"
"Pend Oreille","City of Ione Annexation of Ione into Fire District No. 2 for Fire Protection and Emergency Medical Services Annex Town of Ione into Fire District No. 2","Approved","","63","59.434","City/Town"
"Pend Oreille","City of Ione Annexation of Ione into Fire District No. 2 for Fire Protection and Emergency Medical Services Annex Town of Ione into Fire District No. 2","Rejected","","43","40.566","City/Town"
"Pend Oreille","City of Metaline CITY COUNCIL MEMBER #2","Victoria (Tori) Reeve","","50","100","City/Town"
"Pend Oreille","City of Metaline MAYOR","Pete Daggett","","48","100","City/Town"
"Pend Oreille","City of Metaline Falls CITY COUNCIL MEMBER #1","Tessin Maxwell","","72","100","City/Town"
"Pend Oreille","City of Metaline Falls CITY COUNCIL MEMBER #3","Sam McGeorge","","69","100","City/Town"
"Pend Oreille","City of Metaline Falls CITY COUNCIL MEMBER #4","Roger Aydelott","","66","100","City/Town"
"Pend Oreille","City of Metaline Falls CITY COUNCIL MEMBER #5","Jerry Weaver","","64","100","City/Town"
"Pend Oreille","City of Metaline Falls MAYOR","Tara Leininger","","57","100","City/Town"
"Pend Oreille","City of Newport CITY COUNCIL MEMBER #2","NANCY HAWKS-THOMPSON","","365","100","City/Town"
"Pend Oreille","City of Newport MAYOR","SHIRLEY SANDS","","239","54.0724","City/Town"
"Pend Oreille","City of Newport MAYOR","KEN SMITH","","203","45.9276","City/Town"
"Pend Oreille","Cusick School District - 59 SCHOOL DIRECTOR #1","MICHAEL KEOGH","","393","100","School"
"Pend Oreille","Cusick School District - 59 SCHOOL DIRECTOR #3","Mark Cutshall","","352","100","School"
"Pend Oreille","Cusick School District - 59 SCHOOL DIRECTOR #5","TOM FOSTER","","357","100","School"
"Pend Oreille","Deer Park School District - 61 DIRECTOR DIST. #2","Brad Erickson","","8","100","School"
"Pend Oreille","Deer Park School District - 61 DIRECTOR DIST. #3","Joanne Greer","","8","100","School"
"Pend Oreille","Loon Lake School District - 43 Director Position #3","Tom (Red Hard Hat Guy ) Ator","","0","0","School"
"Pend Oreille","Loon Lake School District - 43 Director Position #5","Jan McKissick","","0","0","School"
"Pend Oreille","Newport School District 56 SCHOOL DIRECTOR #1","RICK HUGHES","","1540","100","School"
"Pend Oreille","Newport School District 56 SCHOOL DIRECTOR #2","Roberta Clausen","","1514","100","School"
"Pend Oreille","Riverside School District - 62 DIRECTOR DIST. #1","Gary Vanderholm","","144","100","School"
"Pend Oreille","Riverside School District - 62 DIRECTOR DIST. #2","Scott Ellsworth","","120","65.9341","School"
"Pend Oreille","Riverside School District - 62 DIRECTOR DIST. #2","Jon Roman","","62","34.0659","School"
"Pend Oreille","Riverside School District - 62 DIRECTOR DIST. #5","Brandi Maynard","","133","100","School"
"Pend Oreille","Selkirk School  District - 70 SCHOOL DIRECTOR #1","Ryan Kiss","","595","100","School"
"Pend Oreille","Selkirk School  District - 70 SCHOOL DIRECTOR #2","SCOTT JUNGBLOM","","563","100","School"
"Pend Oreille","Selkirk School  District - 70 SCHOOL DIRECTOR - At Large #2","Larry Bear Holter","","570","100","School"
"Pend Oreille","Fire District - 02 FIRE COMMISSIONER #2","PETE SMOLDON","","207","43.7632","Fire"
"Pend Oreille","Fire District - 02 FIRE COMMISSIONER #2","Write-In: RICK STONE","","266","56.2368","Fire"
"Pend Oreille","Fire District - 02 Annexation of Town of Ione into Pend Oreille County Fire District No. 2 Annex Ione into Fire 2","Yes","","389","75.3876","Fire"
"Pend Oreille","Fire District - 02 Annexation of Town of Ione into Pend Oreille County Fire District No. 2 Annex Ione into Fire 2","No","","127","24.6124","Fire"
"Pend Oreille","Fire District - 04 FIRE COMMISSIONER #2","BANETA (BONNIE) SHEFFLER","","206","50.6143","Fire"
"Pend Oreille","Fire District - 04 FIRE COMMISSIONER #2","RYAN TELLESSEN","","201","49.3857","Fire"
"Pend Oreille","Fire District - 05 FIRE COMMISSIONER #2","BUD BRAY","","44","100","Fire"
"Pend Oreille","Fire District - 05 Permanent Lid Lift to Fund Operations, Maintenance and Equipment Permanent Lid Lift M&amp;O","Approved","","22","36.0656","Fire"
"Pend Oreille","Fire District - 05 Permanent Lid Lift to Fund Operations, Maintenance and Equipment Permanent Lid Lift M&amp;O","Rejected","","39","63.9344","Fire"
"Pend Oreille","Fire District - 06 FIRE COMMISSIONER #2","MICHELE FISK","","262","100","Fire"
"Pend Oreille","Fire District - 06 FIRE COMMISSIONER #3","JIM HINES","","255","100","Fire"
"Pend Oreille","Fire District - 08 FIRE COMMISSIONER #3","JIM HIEBERT","","130","100","Fire"
"Pend Oreille","Fire District - South POC FIRE COMMISSIONER 2","Gary Wilkey","","881","100","Fire"
"Pend Oreille","Fire District - South POC FIRE COMMISSIONER (5)","DENNIS N. GULLETT","","871","100","Fire"
"Pend Oreille","Diamond Lake W/S District COMMISSIONER #1","Toby Johnson","","160","100","Water"
"Pend Oreille","Diamond Lake W/S District COMMISSIONER #2","ROBERT (BOB) GRAHAM","","155","100","Water"
"Pend Oreille","Lenora W/S District COMMISSIONER #1","Brian Mumford","","33","100","Water"
"Pend Oreille","Lenora W/S District COMMISSIONER #2","GARY ROBERTSON","","35","100","Water"
"Pend Oreille","Sacheen Lake W/S District COMMISSIONER #2","Michael Quick","","96","100","Water"
"Pend Oreille","Sacheen Lake W/S District Sacheen Lake Water &amp; Sewer District One Year Excess Levy for Maintenance and Operation Sacheen Water Sewer M&amp;O","Levy Yes","","86","64.1791","Water"
"Pend Oreille","Sacheen Lake W/S District Sacheen Lake Water &amp; Sewer District One Year Excess Levy for Maintenance and Operation Sacheen Water Sewer M&amp;O","Levy No","","48","35.8209","Water"
"Pend Oreille","Port District (ALL) PORT COMMISSIONER 2","ROBERT L. SHANKLIN","","2538","100","Port"
"Pend Oreille","Hospital District - 01 HOSPITAL COMMISSIONER #2","LOIS ROBERTSON","","2063","100","Public Hospital"
"Pend Oreille","Hospital District - 01 HOSPITAL COMMISSIONER #3","LYNNETTE ELSWICK","","1362","54.0691","Public Hospital"
"Pend Oreille","Hospital District - 01 HOSPITAL COMMISSIONER #3","Susan M Johnson ","","1157","45.9309","Public Hospital"
"Pend Oreille","Hospital District - 02 HOSPITAL COMMISSIONER #2","Shannon M. Keller","","543","100","Public Hospital"
"Pierce","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Repealed","","80437","61.6097","State Executive"
"Pierce","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Maintained","","50122","38.3903","State Executive"
"Pierce","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Repealed","","91489","70.1893","State Executive"
"Pierce","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Maintained","","38857","29.8107","State Executive"
"Pierce","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Repealed","","86432","65.5314","State Executive"
"Pierce","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Maintained","","45462","34.4686","State Executive"
"Pierce","COUNTY Proposed Charter Amendment No. 46 Filling Vacancies in Elective Office","Yes","","73023","56.7641","County"
"Pierce","COUNTY Proposed Charter Amendment No. 46 Filling Vacancies in Elective Office","No","","55620","43.2359","County"
"Pierce","COUNTY Proposed Charter Amendment No. 47 Limitation on Terms of Office","Yes","","48206","36.6076","County"
"Pierce","COUNTY Proposed Charter Amendment No. 47 Limitation on Terms of Office","No","","83477","63.3924","County"
"Pierce","Legislative District 31 State Senator","Phil Fortunato","(Prefers Republican Party)","11069","57.2633","Legislative"
"Pierce","Legislative District 31 State Senator","Michelle Rylands","(Prefers Democratic Party)","8261","42.7367","Legislative"
"Pierce","Legislative District 31 State Representative Pos. 2","Morgan Irwin","(Prefers Republican Party)","10823","56.7422","Legislative"
"Pierce","Legislative District 31 State Representative Pos. 2","Nate Lowry","(Prefers Democratic Party)","8251","43.2578","Legislative"
"Pierce","PORT OF TACOMA Commissioner Pos. 1","John McCarthy","","68039","55.5022","Port"
"Pierce","PORT OF TACOMA Commissioner Pos. 1","Eric Holdeman","","54549","44.4978","Port"
"Pierce","PORT OF TACOMA Commissioner Pos. 2","Noah Davis","","50167","41.9316","Port"
"Pierce","PORT OF TACOMA Commissioner Pos. 2","Dick Marzano","","69473","58.0684","Port"
"Pierce","PORT OF TACOMA Commissioner Pos. 4","Kristin Ang","","57920","48.4394","Port"
"Pierce","PORT OF TACOMA Commissioner Pos. 4","Don Meyer","","61652","51.5606","Port"
"Pierce","CITY OF AUBURN Mayor","Nancy Backus","","970","64.111","City/Town"
"Pierce","CITY OF AUBURN Mayor","Largo Wales","","543","35.889","City/Town"
"Pierce","CITY OF AUBURN Council Position No. 2","Claude DaCorsi","","1016","100","City/Town"
"Pierce","CITY OF AUBURN Council Position No. 4","Yolanda C. Trout","","879","100","City/Town"
"Pierce","CITY OF AUBURN Council Position No. 6","Larry Brown","","851","66.2257","City/Town"
"Pierce","CITY OF AUBURN Council Position No. 6","Mike Kahler","","434","33.7743","City/Town"
"Pierce","CITY OF BONNEY LAKE Nonbinding Advisory Vote No. 1 Marijuana Retail Sales","Yes","","1280","37.7025","City/Town"
"Pierce","CITY OF BONNEY LAKE Nonbinding Advisory Vote No. 1 Marijuana Retail Sales","No","","2115","62.2975","City/Town"
"Pierce","CITY OF BONNEY LAKE Mayor","Neil Johnson, Jr.","","2390","100","City/Town"
"Pierce","CITY OF BONNEY LAKE Council Pos. 1","Randy McKibbin","","2255","100","City/Town"
"Pierce","CITY OF BONNEY LAKE Council Pos. 3","Dan Swatman","","2322","100","City/Town"
"Pierce","CITY OF BONNEY LAKE Council Pos. 6","Terry Carter","","1543","52.6981","City/Town"
"Pierce","CITY OF BONNEY LAKE Council Pos. 6","Pablo Monroy","","1385","47.3019","City/Town"
"Pierce","CITY OF BUCKLEY Mayor","Marvin Sundstrom","","489","49.3939","City/Town"
"Pierce","CITY OF BUCKLEY Mayor","Patricia (Pat) Johnson","","501","50.6061","City/Town"
"Pierce","CITY OF BUCKLEY Council Pos. 1","Ron Smith","","607","64.8504","City/Town"
"Pierce","CITY OF BUCKLEY Council Pos. 1","Nora (Lyn) Rose","","329","35.1496","City/Town"
"Pierce","CITY OF BUCKLEY Council Pos. 2","Connie Bender","","614","68.8341","City/Town"
"Pierce","CITY OF BUCKLEY Council Pos. 2","Cristi Boyle Barrett","","278","31.1659","City/Town"
"Pierce","CITY OF BUCKLEY Council Pos. 3","Luke Wilbanks","","455","50.055","City/Town"
"Pierce","CITY OF BUCKLEY Council Pos. 3","Chuck Helmer","","454","49.945","City/Town"
"Pierce","CITY OF BUCKLEY Council Pos. 7","Sandy Burkett","","746","100","City/Town"
"Pierce","TOWN OF CARBONADO Council Pos. 1","John (Rick) Pries III","","96","71.1111","City/Town"
"Pierce","TOWN OF CARBONADO Council Pos. 1","Rebecca L. Baker","","39","28.8889","City/Town"
"Pierce","TOWN OF CARBONADO Council Pos. 2","Kevin M. Vesey","","109","100","City/Town"
"Pierce","TOWN OF CARBONADO Council Pos. 4","Tom Argo","","126","100","City/Town"
"Pierce","CITY OF DUPONT Proposition No. 1 Renewal of Six-Year Emergency Medical Services (EMS) Levy","Approved","","1476","83.7209","City/Town"
"Pierce","CITY OF DUPONT Proposition No. 1 Renewal of Six-Year Emergency Medical Services (EMS) Levy","Rejected","","287","16.2791","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 1","Chris Barnes","","1070","66.2949","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 1","Luis Jimenez","","544","33.7051","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 2","Shawna Gasak","","1020","100","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 3","Rex Bruce","","836","51.2883","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 3","Patty Moore","","794","48.7117","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 7","Leo R. Gruba","","903","55.6377","City/Town"
"Pierce","CITY OF DUPONT Council Pos. 7","Kevin Andre White","","720","44.3623","City/Town"
"Pierce","TOWN OF EATONVILLE Mayor","Mike Schaub","","270","100","City/Town"
"Pierce","TOWN OF EATONVILLE Council Pos. 1","Jennie Hannah","","282","100","City/Town"
"Pierce","TOWN OF EATONVILLE Council Pos. 2","Bob Walter","","287","100","City/Town"
"Pierce","TOWN OF EATONVILLE Council Pos. 4","Bill Dunn","","262","100","City/Town"
"Pierce","CITY OF EDGEWOOD Council Pos. 3","Tyron J. Christopherson","","1803","100","City/Town"
"Pierce","CITY OF EDGEWOOD Council Pos. 4","Rosanne Tomyn","","1819","100","City/Town"
"Pierce","CITY OF EDGEWOOD Council Pos. 5","John C. West","","1455","62.4732","City/Town"
"Pierce","CITY OF EDGEWOOD Council Pos. 5","Allison Pincas","","874","37.5268","City/Town"
"Pierce","CITY OF EDGEWOOD Council Pos. 6","Stephanie Shook","","1224","53.4031","City/Town"
"Pierce","CITY OF EDGEWOOD Council Pos. 6","Lucy A. Lowry","","1068","46.5969","City/Town"
"Pierce","CITY OF FIFE Council Pos. 3","Doug Fagundes","","406","100","City/Town"
"Pierce","CITY OF FIFE Council Pos. 6","Lisa McClellan","","503","100","City/Town"
"Pierce","CITY OF FIFE Council Pos. 7","Lew Wolfrom","","493","100","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 1","David M. Viafore","","940","51.62","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 1","Matthew P. Jolibois","","881","48.38","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 2","Jenny Stryker","","730","43.2208","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 2","Shannon Reynolds","","959","56.7792","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 6","Dennis Waltier","","1005","59.327","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 6","Gerald W. (Jerry) Jackson","","689","40.673","City/Town"
"Pierce","CITY OF FIRCREST Council Pos. 7","Jamie Nixon","","1311","100","City/Town"
"Pierce","CITY OF GIG HARBOR Mayor","Kit Kuhn","","2449","71.0679","City/Town"
"Pierce","CITY OF GIG HARBOR Mayor","Jill Guernsey","","997","28.9321","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 1","Jeni Woock","","1863","56.1652","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 1","Rick Offner","","1454","43.8348","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 2","Scott Gray","","450","14.3266","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 2","Robert (Bob) Himes","","2691","85.6734","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 3","Jim Franich","","1963","60.2887","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 3","Peter Norman","","1293","39.7113","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 7","Randy Mueller","","1321","41.9898","City/Town"
"Pierce","CITY OF GIG HARBOR Council Pos. 7","Spencer Abersold","","1825","58.0102","City/Town"
"Pierce","CITY OF LAKEWOOD Council Pos. 1","Paul Wagemann","","3785","49.0348","City/Town"
"Pierce","CITY OF LAKEWOOD Council Pos. 1","Mary B. Moss","","3934","50.9652","City/Town"
