"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Stevens","WELLPINIT SD 049 Four-Year Educational Programs and Operation Levy","Levy Yes"," ","64","70.3297","School"
"Stevens","WELLPINIT SD 049 Four-Year Educational Programs and Operation Levy","Levy No"," ","27","29.6703","School"
"Stevens","VALLEY SD 070 Replacement Educational Programs and Operation Levy","Levy Yes"," ","231","62.4324","School"
"Stevens","VALLEY SD 070 Replacement Educational Programs and Operation Levy","Levy No"," ","139","37.5676","School"
"Stevens","COLVILLE SD 115 Replacement Educational Programs and Operations Levy","Levy Yes"," ","1749","51.7456","School"
"Stevens","COLVILLE SD 115 Replacement Educational Programs and Operations Levy","Levy No"," ","1631","48.2544","School"
"Thurston","Griffin School District No. 324 Proposition No. 1 Property Improvements, Capital Projects and Technology Replacement Levy","Yes"," ","1321","63.2057","School"
"Thurston","Griffin School District No. 324 Proposition No. 1 Property Improvements, Capital Projects and Technology Replacement Levy","No"," ","769","36.7943","School"
"Thurston","Olympia School District No. 111 Proposition No. 1 Technology and Capital Projects Replacement Levy","Yes"," ","11777","69.9388","School"
"Thurston","Olympia School District No. 111 Proposition No. 1 Technology and Capital Projects Replacement Levy","No"," ","5062","30.0612","School"
"Thurston","Tenino School District No. 402 Proposition No. 1 Replacement Capital Levy for Safety, Technology and School Improvements","Yes"," ","1393","57.3015","School"
"Thurston","Tenino School District No. 402 Proposition No. 1 Replacement Capital Levy for Safety, Technology and School Improvements","No"," ","1038","42.6985","School"
"Thurston","Tumwater School District No. 033 Proposition No. 1 Replacement Capital Levy for Facility, Safety and Instructional Technology Improvements","Yes"," ","5864","61.294","School"
"Thurston","Tumwater School District No. 033 Proposition No. 1 Replacement Capital Levy for Facility, Safety and Instructional Technology Improvements","No"," ","3703","38.706","School"
"Wahkiakum","SCHOOL DISTRICT 200 Proposition No. 1","Yes"," ","735","51.7606","School"
"Wahkiakum","SCHOOL DISTRICT 200 Proposition No. 1","No"," ","685","48.2394","School"
"Walla Walla","College Place School District No. 250 Proposition 1","Levy Yes"," ","1831","58.9125","School"
"Walla Walla","College Place School District No. 250 Proposition 1","Levy No"," ","1277","41.0875","School"
"Walla Walla","Columbia School District No. 400 Proposition 1","Levy Yes"," ","535","56.6138","School"
"Walla Walla","Columbia School District No. 400 Proposition 1","Levy No"," ","410","43.3862","School"
"Walla Walla","Columbia School District No. 400 Proposition 2","Levy Yes"," ","534","56.6278","School"
"Walla Walla","Columbia School District No. 400 Proposition 2","Levy No"," ","409","43.3722","School"
"Walla Walla","Columbia School District No. 400 Proposition 3","Approved"," ","507","53.7076","School"
"Walla Walla","Columbia School District No. 400 Proposition 3","Rejected"," ","437","46.2924","School"
"Walla Walla","Dixie School District No. 101 Proposition 1","Levy Yes"," ","119","64.6739","School"
"Walla Walla","Dixie School District No. 101 Proposition 1","Levy No"," ","65","35.3261","School"
"Walla Walla","PRESCOTT SCHOOL DISTRICT NO. 402-37 Proposition 1","Levy Yes"," ","97","68.7943","School"
"Walla Walla","PRESCOTT SCHOOL DISTRICT NO. 402-37 Proposition 1","Levy No"," ","44","31.2057","School"
"Walla Walla","Touchet School District No. 300 Proposition 1","Levy Yes"," ","205","68.3333","School"
"Walla Walla","Touchet School District No. 300 Proposition 1","Levy No"," ","95","31.6667","School"
"Walla Walla","City of Waitsburg Transportation Benefit District Proposition 1","Yes"," ","204","61.0778","Transportation"
"Walla Walla","City of Waitsburg Transportation Benefit District Proposition 1","No"," ","130","38.9222","Transportation"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 Proposition 1","Levy Yes"," ","259","60.0928","School"
"Walla Walla","WAITSBURG SCHOOL DISTRICT NO. 401-100 Proposition 1","Levy No"," ","172","39.9072","School"
"Whatcom","Ferndale School District 502 Proposition 2022-1 School Programs and Operations Replacement Levy","Yes"," ","6067","59.8796","School"
"Whatcom","Ferndale School District 502 Proposition 2022-1 School Programs and Operations Replacement Levy","No"," ","4065","40.1204","School"
"Whatcom","Bellingham School District 501 Proposition 2022-3 General Obligation Bonds - $122,000,000","Approved"," ","16625","60.6022","School"
"Whatcom","Bellingham School District 501 Proposition 2022-3 General Obligation Bonds - $122,000,000","Rejected"," ","10808","39.3978","School"
"Whatcom","WHATCOM COUNTY RURAL LIBRARY DISTRICT Proposition 2022-2 Establishing the Birch Bay Library Capital Facility Area","Yes"," ","1890","56.9964","Library"
"Whatcom","WHATCOM COUNTY RURAL LIBRARY DISTRICT Proposition 2022-2 Establishing the Birch Bay Library Capital Facility Area","No"," ","1426","43.0036","Library"
"Whitman","SCHOOL DISTRICT 250 Replacement of Expiring School Programs and Operations Levy","Yes, Levy"," ","0","0","School"
"Whitman","SCHOOL DISTRICT 250 Replacement of Expiring School Programs and Operations Levy","No, Levy"," ","0","0","School"
"Whitman","LACROSSE SCHOOL DISTRICT - 126 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","161","65.1822","School"
"Whitman","LACROSSE SCHOOL DISTRICT - 126 Replacement Educational Programs and Operation Levy","Levy, No"," ","86","34.8178","School"
"Whitman","TEKOA SCHOOL DISTRICT - 265 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","175","67.5676","School"
"Whitman","TEKOA SCHOOL DISTRICT - 265 Replacement Educational Programs and Operation Levy","Levy, No"," ","84","32.4324","School"
"Whitman","TEKOA SCHOOL DISTRICT - 265 Replacement Capital Levy for Health, Safety and Technology Improvements","Levy, Yes"," ","178","68.7259","School"
"Whitman","TEKOA SCHOOL DISTRICT - 265 Replacement Capital Levy for Health, Safety and Technology Improvements","Levy, No"," ","81","31.2741","School"
"Whitman","COLFAX SCHOOL DISTRICT - 300 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","751","64.4635","School"
"Whitman","COLFAX SCHOOL DISTRICT - 300 Replacement Educational Programs and Operation Levy","Levy, No"," ","414","35.5365","School"
"Whitman","PALOUSE SCHOOL DISTRICT - 301 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","340","69.1057","School"
"Whitman","PALOUSE SCHOOL DISTRICT - 301 Replacement Educational Programs and Operation Levy","Levy, No"," ","152","30.8943","School"
"Whitman","PALOUSE SCHOOL DISTRICT - 301 Replacement Capital Levy for Instructional Technology and Facility Improvements","Levy, Yes"," ","338","68.4211","School"
"Whitman","PALOUSE SCHOOL DISTRICT - 301 Replacement Capital Levy for Instructional Technology and Facility Improvements","Levy, No"," ","156","31.5789","School"
"Whitman","GARFIELD SCHOOL DISTRICT - 302 Replacement Educational Programs and Operational Levy","Levy, Yes"," ","162","70.1299","School"
"Whitman","GARFIELD SCHOOL DISTRICT - 302 Replacement Educational Programs and Operational Levy","Levy, No"," ","69","29.8701","School"
"Whitman","GARFIELD SCHOOL DISTRICT - 302 Replacement Capital Levy for Instructional Technology and Facility Improvements","Levy, Yes"," ","156","66.9528","School"
"Whitman","GARFIELD SCHOOL DISTRICT - 302 Replacement Capital Levy for Instructional Technology and Facility Improvements","Levy, No"," ","77","33.0472","School"
"Whitman","STEPTOE SCHOOL DISTRICT - 304 Two-Year Replacement Educational Programs and Operation Levy","Levy, Yes"," ","71","78.8889","School"
"Whitman","STEPTOE SCHOOL DISTRICT - 304 Two-Year Replacement Educational Programs and Operation Levy","Levy, No"," ","19","21.1111","School"
"Whitman","COLTON SCHOOL DISTRICT - 306 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","262","75.942","School"
"Whitman","COLTON SCHOOL DISTRICT - 306 Replacement Educational Programs and Operation Levy","Levy, No"," ","83","24.058","School"
"Whitman","ENDICOTT SCHOOL DISTRICT - 308 Educational Programs and Operation Replacement Levy","Levy, Yes"," ","119","70.8333","School"
"Whitman","ENDICOTT SCHOOL DISTRICT - 308 Educational Programs and Operation Replacement Levy","Levy, No"," ","49","29.1667","School"
"Whitman","ENDICOTT SCHOOL DISTRICT - 308 Replacement Capital Levy For Health, Safety and Facilities Improvements","Levy, Yes"," ","113","67.2619","School"
"Whitman","ENDICOTT SCHOOL DISTRICT - 308 Replacement Capital Levy For Health, Safety and Facilities Improvements","Levy, No"," ","55","32.7381","School"
"Whitman","ROSALIA SCHOOL DISTRICT - 320 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","208","69.5652","School"
"Whitman","ROSALIA SCHOOL DISTRICT - 320 Replacement Educational Programs and Operation Levy","Levy, No"," ","91","30.4348","School"
"Whitman","ROSALIA SCHOOL DISTRICT - 320 Capital Levy For Technology, Safety and Security Improvements","Levy, Yes"," ","195","65.4362","School"
"Whitman","ROSALIA SCHOOL DISTRICT - 320 Capital Levy For Technology, Safety and Security Improvements","Levy, No"," ","103","34.5638","School"
"Whitman","ST. JOHN SCHOOL DISTRICT - 322 Educational Programs and Operation Replacement Levy","Levy, Yes"," ","260","68.4211","School"
"Whitman","ST. JOHN SCHOOL DISTRICT - 322 Educational Programs and Operation Replacement Levy","Levy, No"," ","120","31.5789","School"
"Whitman","ST. JOHN SCHOOL DISTRICT - 322 Replacement Capital Levy For Health, Safety and Facilities Improvements","Levy, Yes"," ","258","67.3629","School"
"Whitman","ST. JOHN SCHOOL DISTRICT - 322 Replacement Capital Levy For Health, Safety and Facilities Improvements","Levy, No"," ","125","32.6371","School"
"Whitman","SCHOOL DISTRICT 109 - WASHTUCNA Proposition No. 1","Levy, Yes"," ","3","100","School"
"Whitman","SCHOOL DISTRICT 109 - WASHTUCNA Proposition No. 1","Levy, No"," ","0","0","School"
"Yakima","UNION GAP SCHOOL DISTRICT NO. 2 Proposition No. 1","Levy - Yes"," ","151","52.2491","School"
"Yakima","UNION GAP SCHOOL DISTRICT NO. 2 Proposition No. 1","Levy - No"," ","138","47.7509","School"
"Yakima","UNION GAP SCHOOL DISTRICT NO. 2 Proposition No. 2","Approved"," ","130","45.9364","School"
"Yakima","UNION GAP SCHOOL DISTRICT NO. 2 Proposition No. 2","Rejected"," ","153","54.0636","School"
"Yakima","GRANDVIEW SCHOOL DISTRICT NO. 200 Proposition No. 1","Yes"," ","603","48.0861","School"
"Yakima","GRANDVIEW SCHOOL DISTRICT NO. 200 Proposition No. 1","No"," ","651","51.9139","School"
"Yakima","HIGHLAND SCHOOL DISTRICT NO. 203 Proposition No. 1","Levy - Yes"," ","591","61.7555","School"
"Yakima","HIGHLAND SCHOOL DISTRICT NO. 203 Proposition No. 1","Levy - No"," ","366","38.2445","School"
"Yakima","ZILLAH SCHOOL DISTRICT NO. 205 Proposition No. 1","Levy - Yes"," ","605","58.6809","School"
"Yakima","ZILLAH SCHOOL DISTRICT NO. 205 Proposition No. 1","Levy - No"," ","426","41.3191","School"
"Yakima","WAPATO SCHOOL DISTRICT NO. 207 Proposition No. 1","Levy - Yes"," ","514","58.0791","School"
"Yakima","WAPATO SCHOOL DISTRICT NO. 207 Proposition No. 1","Levy - No"," ","371","41.9209","School"
"Yakima","WEST VALLEY SCHOOL DISTRICT NO. 208 Proposition No. 1","Levy - Yes"," ","4309","52.2303","School"
"Yakima","WEST VALLEY SCHOOL DISTRICT NO. 208 Proposition No. 1","Levy - No"," ","3941","47.7697","School"
"Yakima","MOUNT ADAMS SCHOOL DISTRICT NO. 209 Proposition No. 1","Levy - Yes"," ","153","51","School"
"Yakima","MOUNT ADAMS SCHOOL DISTRICT NO. 209 Proposition No. 1","Levy - No"," ","147","49","School"
"Yakima","NACHES PARK &amp; RECREATION DISTRICT Proposition No. 1","Tax Levy - Yes"," ","294","66.0674","Park and Recreation"
"Yakima","NACHES PARK &amp; RECREATION DISTRICT Proposition No. 1","Tax Levy - No"," ","151","33.9326","Park and Recreation"
"Yakima","WAHLUKE SCHOOL DISTRICT NO. 73 Proposition No. 1","LEVY... YES"," ","0","0","School"
"Yakima","WAHLUKE SCHOOL DISTRICT NO. 73 Proposition No. 1","LEVY... NO"," ","0","0","School"
